,0,1,2,3,4,5
206,1623912600000,39166.0,39306.0,39166.0,39248.0,24402176.4735
207,1623912900000,39248.0,39296.0,39235.0,39255.0,21291021.131
208,1623913200000,39255.0,39301.0,39156.0,39168.0,31818758.5793
209,1623913500000,39168.0,39429.0,39137.0,39390.0,30121788.8395
210,1623913800000,39390.0,39398.0,39307.0,39313.0,7272812.9902
211,1623914100000,39313.0,39316.0,39215.0,39248.0,7244100.5398
212,1623914400000,39248.0,39288.0,39217.0,39244.0,4385781.4869
213,1623914700000,39244.0,39400.0,39243.0,39357.0,13129147.3298
214,1623915000000,39357.0,39403.0,39334.0,39334.0,5695723.1635
215,1623915300000,39334.0,39393.0,39280.0,39314.0,5209204.2634
216,1623915600000,39314.0,39340.0,39280.0,39340.0,3363586.5451
217,1623915900000,39340.0,39351.0,39234.0,39246.0,12415279.8886
218,1623916200000,39246.0,39303.0,39210.0,39286.0,12239521.0894
219,1623916500000,39286.0,39294.0,39210.0,39216.0,6708938.6503
220,1623916800000,39216.0,39307.0,39203.0,39223.0,11150475.0288
221,1623917100000,39223.0,39240.0,39136.0,39148.0,7804395.9099
222,1623917400000,39148.0,39238.0,39142.0,39210.0,7279919.1012
223,1623917700000,39210.0,39257.0,39200.0,39200.0,6289038.5313
224,1623918000000,39200.0,39363.0,39145.0,39320.0,16224299.5528
225,1623918300000,39320.0,39339.0,39281.0,39311.0,5067765.0038
226,1623918600000,39311.0,39422.0,39311.0,39363.0,6262048.605
227,1623918900000,39363.0,39413.0,39313.0,39393.0,5545529.0047
228,1623919200000,39393.0,39393.0,39323.0,39344.0,4288860.1862
229,1623919500000,39344.0,39350.0,39068.0,39136.0,24477877.4681
230,1623919800000,39136.0,39188.0,39108.0,39170.0,5278155.3224
231,1623920100000,39170.0,39322.0,39170.0,39293.0,16006820.4843
232,1623920400000,39293.0,39416.0,39292.0,39335.0,8884106.3013
233,1623920700000,39335.0,39367.0,39306.0,39314.0,2941237.5495
234,1623921000000,39314.0,39353.0,39266.0,39318.0,3597995.7899
235,1623921300000,39318.0,39318.0,39208.0,39239.0,8970594.3839
236,1623921600000,39239.0,39252.0,39162.0,39217.0,7873411.1406
237,1623921900000,39217.0,39411.0,39180.0,39363.0,82560500.6919
238,1623922200000,39363.0,39403.0,39340.0,39359.0,21192104.2177
239,1623922500000,39359.0,39393.0,39340.0,39365.0,8380526.0774
240,1623922800000,39365.0,39365.0,39340.0,39345.0,4103887.0735
241,1623923100000,39345.0,39345.0,39263.0,39275.0,12801737.7927
242,1623923400000,39275.0,39582.0,39275.0,39512.0,31607320.6556
243,1623923700000,39512.0,39560.0,39473.0,39516.0,18046928.6466
244,1623924000000,39516.0,39580.0,39443.0,39467.0,8458392.696
245,1623924300000,39467.0,39467.0,39411.0,39423.0,5325278.4138
246,1623924600000,39422.0,39480.0,39405.0,39472.0,4500755.7006
247,1623924900000,39472.0,39519.0,39439.0,39459.0,5420391.2667
248,1623925200000,39459.0,39473.0,39415.0,39449.0,2743167.133
249,1623925500000,39449.0,39474.0,39437.0,39442.0,2203846.7283
250,1623925800000,39442.0,39456.0,39379.0,39406.0,6027203.0752
251,1623926100000,39406.0,39429.0,39325.0,39359.0,6494633.2946
252,1623926400000,39359.0,39377.0,39310.0,39324.0,3441487.3071
253,1623926700000,39324.0,39377.0,39296.0,39338.0,3463055.2886
254,1623927000000,39338.0,39350.0,39226.0,39273.0,6483605.9954
255,1623927300000,39273.0,39306.0,39259.0,39273.0,2367738.1424
256,1623927600000,39273.0,39308.0,39266.0,39284.0,2993801.7708
257,1623927900000,39284.0,39330.0,39251.0,39255.0,5283545.913
258,1623928200000,39255.0,39332.0,39254.0,39296.0,2740976.7198
259,1623928500000,39296.0,39297.0,39242.0,39252.0,3315895.7276
260,1623928800000,39252.0,39271.0,39162.0,39173.0,8361881.3605
261,1623929100000,39173.0,39217.0,39127.0,39189.0,9587093.9533
262,1623929400000,39189.0,39222.0,39155.0,39158.0,4195345.7284
263,1623929700000,39158.0,39223.0,39158.0,39218.0,5539800.4767
264,1623930000000,39218.0,39250.0,39176.0,39205.0,4964796.37
265,1623930300000,39205.0,39336.0,39204.0,39255.0,35076295.4562
266,1623930600000,39255.0,39272.0,39191.0,39192.0,10835624.2571
267,1623930900000,39192.0,39228.0,39168.0,39169.0,3611699.1198
268,1623931200000,39169.0,39191.0,39098.0,39133.0,9762602.0357
269,1623931500000,39133.0,39208.0,39127.0,39184.0,5147935.2969
270,1623931800000,39183.0,39190.0,38808.0,38865.0,34049504.9719
271,1623932100000,38864.0,38918.0,38745.0,38807.0,37041311.0747
272,1623932400000,38807.0,38874.0,38784.0,38798.0,32200883.1146
273,1623932700000,38798.0,38835.0,38700.0,38772.0,16984540.0489
274,1623933000000,38772.0,38776.0,38608.0,38677.0,24688765.2597
275,1623933300000,38677.0,38815.0,38676.0,38761.0,31855718.6319
276,1623933600000,38761.0,38820.0,38718.0,38777.0,33080517.27
277,1623933900000,38777.0,38799.0,38650.0,38785.0,12912197.4999
278,1623934200000,38785.0,38892.0,38770.0,38810.0,41077257.4981
279,1623934500000,38810.0,38829.0,38747.0,38800.0,8599332.1758
280,1623934800000,38800.0,38877.0,38708.0,38836.0,27703004.7331
281,1623935100000,38835.0,38839.0,38748.0,38749.0,13779204.6538
282,1623935400000,38749.0,38755.0,38667.0,38750.0,8268363.444
283,1623935700000,38750.0,38755.0,38658.0,38734.0,8103414.3986
284,1623936000000,38734.0,38781.0,38701.0,38781.0,6694868.9092
285,1623936300000,38781.0,38786.0,38717.0,38760.0,3336213.7193
286,1623936600000,38760.0,38896.0,38734.0,38878.0,9503392.6444
287,1623936900000,38878.0,38893.0,38817.0,38876.0,5274539.8217
288,1623937200000,38876.0,38876.0,38806.0,38821.0,4613984.1708
289,1623937500000,38821.0,38868.0,38812.0,38863.0,5764701.3351
290,1623937800000,38863.0,38864.0,38780.0,38813.0,4687866.0124
291,1623938100000,38813.0,38813.0,38717.0,38738.0,9330897.2998
292,1623938400000,38738.0,38738.0,38422.0,38527.0,31955047.8412
293,1623938700000,38527.0,38579.0,38436.0,38538.0,18871525.9509
294,1623939000000,38538.0,38580.0,38510.0,38555.0,4612273.8642
295,1623939300000,38555.0,38605.0,38524.0,38591.0,8602551.9599
296,1623939600000,38591.0,38635.0,38560.0,38618.0,5014721.0725
297,1623939900000,38618.0,38880.0,38618.0,38830.0,41608745.52
298,1623940200000,38830.0,38965.0,38821.0,38832.0,26722777.3781
299,1623940500000,38832.0,38890.0,38814.0,38855.0,7189630.3003
300,1623940800000,38855.0,38864.0,38704.0,38764.0,9538601.9608
301,1623941100000,38764.0,38818.0,38742.0,38761.0,4842971.3768
302,1623941400000,38761.0,38868.0,38751.0,38834.0,6859794.4677
303,1623941700000,38834.0,38928.0,38796.0,38903.0,9928993.3677
304,1623942000000,38903.0,39000.0,38868.0,38894.0,17252521.3209
305,1623942300000,38894.0,38905.0,38835.0,38868.0,7685695.7683
306,1623942600000,38868.0,38897.0,38818.0,38881.0,26830405.8526
307,1623942900000,38881.0,38882.0,38801.0,38851.0,12310162.471
308,1623943200000,38851.0,38865.0,38821.0,38865.0,5379620.3198
309,1623943500000,38865.0,38910.0,38865.0,38876.0,3635165.6386
310,1623943800000,38876.0,39089.0,38876.0,39014.0,29468699.0943
311,1623944100000,39014.0,39023.0,38913.0,38971.0,10621092.1955
312,1623944400000,38971.0,38975.0,38909.0,38920.0,3566762.0732
313,1623944700000,38920.0,39014.0,38920.0,39006.0,15443648.9397
314,1623945000000,39006.0,39150.0,38972.0,39069.0,21041977.4418
315,1623945300000,39069.0,39105.0,38978.0,39006.0,22348847.1595
316,1623945600000,39006.0,39106.0,38865.0,38875.0,23283507.9444
317,1623945900000,38880.0,38911.0,38767.0,38825.0,25092092.8849
318,1623946200000,38823.0,38893.0,38823.0,38841.0,3605446.0621
319,1623946500000,38841.0,38842.0,38600.0,38616.0,17849612.479
320,1623946800000,38616.0,38732.0,38500.0,38712.0,35365243.6777
321,1623947100000,38712.0,38712.0,38553.0,38629.0,22095979.2591
322,1623947400000,38629.0,38643.0,38482.0,38642.0,11854399.3106
323,1623947700000,38642.0,38694.0,38584.0,38625.0,8171690.1795
324,1623948000000,38625.0,38633.0,38469.0,38514.0,6592421.1979
325,1623948300000,38514.0,38514.0,38289.0,38391.0,24142277.3925
326,1623948600000,38391.0,38441.0,38338.0,38391.0,5595070.4713
327,1623948900000,38391.0,38515.0,38274.0,38504.0,35354124.4452
328,1623949200000,38504.0,38544.0,38309.0,38438.0,31942393.6943
329,1623949500000,38438.0,38459.0,38369.0,38420.0,13571990.2979
330,1623949800000,38420.0,38420.0,38200.0,38241.0,16694303.5482
331,1623950100000,38241.0,38333.0,38171.0,38228.0,21015060.126
332,1623950400000,38228.0,38228.0,37800.0,37887.0,100483276.0392
333,1623950700000,37887.0,37900.0,37736.0,37818.0,45669154.4317
334,1623951000000,37818.0,37908.0,37630.0,37905.0,41288569.395
335,1623951300000,37905.0,37939.0,37725.0,37785.0,57163621.9025
336,1623951600000,37785.0,37865.0,37760.0,37845.0,25046565.0876
337,1623951900000,37845.0,37865.0,37769.0,37800.0,24521529.1127
338,1623952200000,37800.0,37820.0,37620.0,37694.0,47432491.8774
339,1623952500000,37694.0,37700.0,37594.0,37672.0,31958874.7774
340,1623952800000,37672.0,37775.0,37613.0,37759.0,43315317.1764
341,1623953100000,37759.0,37775.0,37526.0,37637.0,39090377.4255
342,1623953400000,37637.0,37710.0,37573.0,37698.0,30425846.8512
343,1623953700000,37698.0,37754.0,37606.0,37691.0,30027731.1323
344,1623954000000,37691.0,37715.0,37562.0,37693.0,26026274.374
345,1623954300000,37693.0,37720.0,37647.0,37720.0,10243413.6685
346,1623954600000,37720.0,37799.0,37500.0,37787.0,51085599.8407
347,1623954900000,37787.0,37835.0,37682.0,37740.0,29193701.9144
348,1623955200000,37740.0,37835.0,37733.0,37765.0,12347885.7168
349,1623955500000,37765.0,37879.0,37732.0,37864.0,17522974.0381
350,1623955800000,37864.0,37864.0,37744.0,37766.0,12447449.9388
351,1623956100000,37766.0,37780.0,37694.0,37730.0,9647467.0016
352,1623956400000,37730.0,37737.0,37641.0,37688.0,8826609.8781
353,1623956700000,37688.0,37752.0,37650.0,37683.0,7349370.108
354,1623957000000,37683.0,37787.0,37675.0,37722.0,8312327.4355
355,1623957300000,37722.0,37722.0,37630.0,37688.0,5132289.8971
356,1623957600000,37688.0,37811.0,37688.0,37780.0,5708113.7752
357,1623957900000,37780.0,37780.0,37716.0,37720.0,5099841.6254
358,1623958200000,37720.0,37827.0,37717.0,37758.0,7703092.3215
359,1623958500000,37758.0,37900.0,37758.0,37880.0,11790597.3718
360,1623958800000,37880.0,37889.0,37773.0,37792.0,8217842.0556
361,1623959100000,37792.0,37844.0,37751.0,37756.0,6715502.9093
362,1623959400000,37756.0,37769.0,37647.0,37649.0,8355734.5632
363,1623959700000,37649.0,37741.0,37627.0,37680.0,9514201.1773
364,1623960000000,37680.0,37680.0,37376.0,37523.0,40309778.4876
365,1623960300000,37523.0,37646.0,37350.0,37623.0,33891231.4582
366,1623960600000,37622.0,37850.0,37590.0,37830.0,29132243.6447
367,1623960900000,37830.0,37846.0,37680.0,37741.0,17261255.8525
368,1623961200000,37740.0,37770.0,37650.0,37734.0,6188588.6872
369,1623961500000,37734.0,37796.0,37709.0,37757.0,2633262.4933
370,1623961800000,37757.0,37757.0,37663.0,37700.0,6925862.1031
371,1623962100000,37700.0,37700.0,37617.0,37640.0,5994654.1505
372,1623962400000,37640.0,37724.0,37640.0,37710.0,2838162.4709
373,1623962700000,37710.0,37769.0,37687.0,37758.0,5506517.3102
374,1623963000000,37758.0,37769.0,37640.0,37660.0,4350722.1552
375,1623963300000,37660.0,37756.0,37660.0,37745.0,2056689.1727
376,1623963600000,37745.0,37745.0,37640.0,37669.0,7200230.9128
377,1623963900000,37669.0,37669.0,37573.0,37643.0,9035708.4882
378,1623964200000,37643.0,37649.0,37564.0,37578.0,7522240.9142
379,1623964500000,37578.0,37593.0,37516.0,37518.0,8591379.2772
380,1623964800000,37518.0,37628.0,37518.0,37625.0,4189435.7743
381,1623965100000,37625.0,37698.0,37613.0,37690.0,9127260.846
382,1623965400000,37690.0,37690.0,37615.0,37664.0,6119841.8212
383,1623965700000,37664.0,37735.0,37664.0,37675.0,6640906.1269
384,1623966000000,37675.0,37800.0,37675.0,37791.0,7194056.4765
385,1623966300000,37791.0,37791.0,37730.0,37783.0,7860841.6784
386,1623966600000,37783.0,37800.0,37738.0,37769.0,4698658.0337
387,1623966900000,37769.0,37769.0,37699.0,37718.0,2441781.8278
388,1623967200000,37718.0,37737.0,37665.0,37707.0,2256560.8125
389,1623967500000,37707.0,37708.0,37632.0,37686.0,3704946.3589
390,1623967800000,37686.0,37718.0,37577.0,37674.0,10967957.8186
391,1623968100000,37677.0,37799.0,37657.0,37777.0,12275715.432
392,1623968400000,37777.0,37777.0,37668.0,37738.0,4434955.2332
393,1623968700000,37738.0,37799.0,37715.0,37792.0,2532495.9758
394,1623969000000,37792.0,37799.0,37680.0,37704.0,3241853.23
395,1623969300000,37704.0,37708.0,37631.0,37641.0,3580289.279
396,1623969600000,37641.0,37736.0,37619.0,37718.0,5554018.7932
397,1623969900000,37718.0,37831.0,37662.0,37806.0,6333845.2923
398,1623970200000,37806.0,37822.0,37742.0,37747.0,4221472.3929
399,1623970500000,37747.0,37950.0,37727.0,37934.0,11476336.4787
400,1623970800000,37934.0,38120.0,37820.0,38073.0,29152474.0767
